"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"03/01/2018";"0400";"16,0";"16,6";"16,0";"";"";"";"";"";"";"907,1";"907,3";"907,0";"1,6";"224,0";"8,6";"";"0,0"
"03/01/2018";"0500";"15,7";"16,1";"15,7";"";"";"";"";"";"";"906,7";"907,2";"906,7";"2,9";"189,0";"7,2";"";"0,0"
"03/01/2018";"0600";"16,3";"16,3";"15,7";"";"";"";"";"";"";"906,7";"906,8";"906,7";"1,9";"207,0";"7,0";"0,90";"0,0"
"03/01/2018";"0700";"15,8";"16,3";"15,7";"";"";"";"";"";"";"906,4";"906,8";"906,4";"1,3";"151,0";"5,0";"";"0,0"
"03/01/2018";"0800";"16,1";"16,9";"15,5";"";"";"";"";"";"";"907,3";"907,3";"906,4";"1,1";"172,0";"5,0";"";"0,0"
"03/01/2018";"0900";"17,1";"17,1";"16,1";"";"";"";"";"";"";"908,0";"908,0";"907,2";"1,0";"176,0";"3,5";"70,30";"0,0"
"03/01/2018";"1000";"17,7";"18,1";"17,1";"";"";"";"";"";"";"909,2";"909,2";"908,0";"1,4";"210,0";"4,1";"337,50";"0,0"
"03/01/2018";"1100";"20,3";"20,3";"17,6";"";"";"";"";"";"";"909,6";"909,6";"909,2";"1,0";"237,0";"3,8";"1458,00";"0,0"
"03/01/2018";"1200";"22,2";"22,2";"20,3";"";"";"";"";"";"";"910,1";"910,1";"909,6";"1,2";"279,0";"3,5";"2436,60";"0,0"
"03/01/2018";"1300";"23,7";"23,7";"22,0";"";"";"";"";"";"";"910,1";"910,2";"910,0";"1,8";"200,0";"4,5";"3172,00";"0,0"
"03/01/2018";"1400";"23,8";"24,1";"22,0";"";"";"";"";"";"";"910,2";"910,3";"910,1";"1,2";"195,0";"4,4";"2975,60";"0,0"
"03/01/2018";"1500";"23,3";"23,8";"21,7";"";"";"";"";"";"";"910,2";"910,3";"910,1";"0,8";"159,0";"4,0";"1443,30";"0,0"
"03/01/2018";"1600";"24,6";"25,0";"21,7";"";"";"";"";"";"";"910,3";"910,4";"910,2";"1,8";"173,0";"5,2";"3140,30";"0,0"
"03/01/2018";"1700";"24,3";"25,2";"22,7";"";"";"";"";"";"";"910,2";"910,3";"910,2";"1,4";"167,0";"4,2";"2711,00";"0,0"
"03/01/2018";"1800";"25,1";"25,5";"23,0";"";"";"";"";"";"";"910,1";"910,2";"910,1";"1,7";"128,0";"5,3";"2326,30";"0,0"
"03/01/2018";"1900";"24,6";"25,5";"23,3";"";"";"";"";"";"";"910,0";"910,2";"910,0";"1,3";"132,0";"5,6";"1870,40";"0,0"
"03/01/2018";"2000";"22,7";"24,8";"22,5";"";"";"";"";"";"";"910,3";"910,3";"910,0";"2,3";"24,0";"5,5";"722,70";"0,0"
"03/01/2018";"2100";"21,6";"22,7";"21,6";"";"";"";"";"";"";"910,8";"910,8";"910,3";"1,1";"26,0";"4,3";"411,40";"0,0"
"03/01/2018";"2200";"18,7";"21,6";"18,7";"";"";"";"";"";"";"911,7";"911,7";"910,8";"0,5";"175,0";"4,6";"191,10";"0,0"
"03/01/2018";"2300";"16,8";"18,7";"16,8";"";"";"";"";"";"";"912,2";"912,2";"911,7";"0,7";"141,0";"1,2";"1,30";"0,0"
"04/01/2018";"0000";"15,5";"16,8";"15,5";"";"";"";"";"";"";"913,1";"913,1";"912,2";"0,6";"157,0";"1,4";"";"0,0"
"04/01/2018";"0100";"14,7";"15,5";"14,7";"";"";"";"";"";"";"914,1";"914,1";"913,1";"0,7";"139,0";"1,4";"";"0,0"
"04/01/2018";"0200";"14,5";"14,8";"14,2";"";"";"";"";"";"";"914,7";"914,7";"914,1";"0,5";"128,0";"1,6";"";"0,0"
"04/01/2018";"0300";"14,9";"14,9";"14,5";"";"";"";"";"";"";"914,7";"914,8";"914,6";"0,5";"124,0";"1,1";"";"0,0"
"04/01/2018";"0400";"13,9";"14,9";"13,9";"";"";"";"";"";"";"914,5";"914,8";"914,4";"0,7";"90,0";"1,5";"";"0,0"
"04/01/2018";"0500";"14,2";"14,2";"13,5";"";"";"";"";"";"";"914,3";"914,5";"914,3";"1,0";"115,0";"1,5";"";"0,0"
"04/01/2018";"0600";"13,8";"15,4";"13,8";"";"";"";"";"";"";"914,3";"914,3";"914,2";"0,7";"130,0";"1,9";"";"0,0"
"04/01/2018";"0700";"13,3";"13,8";"13,1";"";"";"";"";"";"";"914,4";"914,4";"914,2";"0,5";"138,0";"1,3";"";"0,0"
"04/01/2018";"0800";"12,7";"13,4";"12,7";"";"";"";"";"";"";"914,8";"914,8";"914,4";"0,5";"147,0";"1,0";"";"0,0"
"04/01/2018";"0900";"14,4";"15,2";"12,6";"";"";"";"";"";"";"915,3";"915,3";"914,8";"1,0";"267,0";"2,0";"28,70";"0,0"
"04/01/2018";"1000";"17,3";"17,3";"14,4";"";"";"";"";"";"";"915,9";"915,9";"915,3";"0,8";"282,0";"2,0";"272,80";"0,0"
"04/01/2018";"1100";"19,2";"19,2";"17,3";"";"";"";"";"";"";"916,6";"916,6";"915,9";"1,9";"315,0";"4,3";"1519,60";"0,0"
"04/01/2018";"1200";"20,7";"21,2";"19,2";"";"";"";"";"";"";"916,8";"916,8";"916,6";"2,0";"329,0";"5,3";"2402,50";"0,0"
"04/01/2018";"1300";"23,0";"23,1";"20,6";"";"";"";"";"";"";"916,9";"916,9";"916,8";"2,0";"325,0";"5,4";"3148,10";"0,0"
"04/01/2018";"1400";"22,6";"24,4";"22,5";"";"";"";"";"";"";"916,8";"916,9";"916,8";"2,1";"335,0";"6,0";"3495,60";"0,0"
"04/01/2018";"1500";"24,9";"26,1";"22,6";"";"";"";"";"";"";"916,5";"916,8";"916,5";"2,0";"335,0";"6,3";"4233,90";"0,0"
"04/01/2018";"1600";"25,3";"26,0";"23,3";"";"";"";"";"";"";"916,2";"916,5";"916,2";"2,0";"340,0";"6,2";"2962,80";"0,0"
"04/01/2018";"1700";"25,2";"26,3";"24,2";"";"";"";"";"";"";"915,9";"916,2";"915,9";"1,8";"358,0";"6,2";"3116,90";"0,0"
"04/01/2018";"1800";"24,3";"25,6";"23,8";"";"";"";"";"";"";"915,7";"915,9";"915,7";"2,1";"352,0";"5,9";"1611,20";"0,0"
"04/01/2018";"1900";"25,3";"26,2";"24,3";"";"";"";"";"";"";"915,3";"915,7";"915,3";"1,6";"322,0";"4,9";"2559,00";"0,0"
"04/01/2018";"2000";"24,9";"25,6";"24,7";"";"";"";"";"";"";"914,9";"915,3";"914,9";"2,3";"19,0";"4,9";"554,50";"0,0"
"04/01/2018";"2100";"23,5";"24,9";"23,5";"";"";"";"";"";"";"915,0";"915,0";"914,9";"2,1";"37,0";"6,1";"253,80";"0,0"
"04/01/2018";"2200";"20,9";"23,5";"20,9";"";"";"";"";"";"";"915,6";"915,6";"915,0";"1,7";"92,0";"4,5";"153,80";"0,0"
"04/01/2018";"2300";"18,1";"20,8";"18,1";"";"";"";"";"";"";"916,3";"916,3";"915,6";"0,3";"119,0";"3,4";"1,20";"0,0"
"05/01/2018";"0000";"16,5";"18,7";"16,5";"";"";"";"";"";"";"917,0";"917,0";"916,3";"1,2";"10,0";"2,8";"";"0,0"
"05/01/2018";"0100";"15,3";"16,7";"15,2";"";"";"";"";"";"";"917,5";"917,5";"917,0";"0,6";"90,0";"3,1";"";"0,0"
"05/01/2018";"0200";"14,2";"15,3";"14,2";"";"";"";"";"";"";"917,7";"917,8";"917,5";"0,6";"129,0";"2,6";"";"0,0"
"05/01/2018";"0300";"13,2";"14,3";"13,2";"";"";"";"";"";"";"917,4";"917,8";"917,4";"0,8";"109,0";"1,9";"";"0,0"
"05/01/2018";"0400";"13,4";"13,5";"12,9";"";"";"";"";"";"";"916,8";"917,4";"916,8";"0,8";"3,0";"3,0";"";"0,0"
"05/01/2018";"0500";"16,3";"16,4";"13,3";"";"";"";"";"";"";"916,4";"916,8";"916,4";"1,3";"326,0";"3,1";"";"0,0"
"05/01/2018";"0600";"16,0";"16,3";"16,0";"";"";"";"";"";"";"915,8";"916,4";"915,8";"1,7";"327,0";"3,4";"";"0,0"
"05/01/2018";"0700";"15,7";"16,3";"15,7";"";"";"";"";"";"";"915,6";"915,8";"915,5";"0,9";"281,0";"3,4";"";"0,0"
"05/01/2018";"0800";"15,9";"15,9";"15,6";"";"";"";"";"";"";"915,6";"915,6";"915,5";"1,8";"317,0";"4,3";"";"0,0"
"05/01/2018";"0900";"15,8";"15,9";"15,5";"";"";"";"";"";"";"916,1";"916,1";"915,6";"1,9";"323,0";"4,3";"35,00";"0,0"
"05/01/2018";"1000";"17,3";"17,3";"15,8";"";"";"";"";"";"";"916,5";"916,5";"916,1";"1,4";"307,0";"3,7";"283,70";"0,0"
"05/01/2018";"1100";"18,8";"18,9";"17,3";"";"";"";"";"";"";"916,7";"916,7";"916,5";"1,8";"307,0";"4,5";"1491,60";"0,0"
"05/01/2018";"1200";"20,8";"21,1";"18,4";"";"";"";"";"";"";"917,0";"917,0";"916,6";"2,4";"340,0";"6,3";"2359,10";"0,0"
"05/01/2018";"1300";"22,7";"22,9";"20,8";"";"";"";"";"";"";"917,3";"917,3";"917,0";"2,3";"332,0";"7,0";"3163,10";"0,0"
"05/01/2018";"1400";"24,4";"24,5";"22,4";"";"";"";"";"";"";"917,3";"917,4";"917,3";"2,5";"340,0";"8,1";"3727,50";"0,0"
"05/01/2018";"1500";"25,7";"26,0";"23,8";"";"";"";"";"";"";"916,8";"917,3";"916,8";"2,4";"341,0";"6,9";"4037,70";"0,0"
"05/01/2018";"1600";"26,4";"26,8";"25,3";"";"";"";"";"";"";"916,2";"916,8";"916,2";"2,5";"309,0";"7,4";"4112,70";"0,0"
"05/01/2018";"1700";"27,7";"28,0";"26,1";"";"";"";"";"";"";"915,8";"916,2";"915,8";"1,6";"312,0";"6,5";"3966,00";"0,0"
"05/01/2018";"1800";"27,5";"28,5";"26,5";"";"";"";"";"";"";"915,3";"915,8";"915,3";"2,0";"335,0";"6,1";"3260,90";"0,0"
"05/01/2018";"1900";"24,8";"28,0";"24,8";"";"";"";"";"";"";"914,7";"915,3";"914,7";"2,1";"112,0";"4,7";"2629,60";"0,0"
"05/01/2018";"2000";"24,6";"25,4";"24,6";"";"";"";"";"";"";"914,2";"914,7";"914,2";"1,9";"90,0";"5,4";"600,20";"0,0"
"05/01/2018";"2100";"23,5";"24,6";"23,2";"";"";"";"";"";"";"914,2";"914,2";"914,1";"1,5";"46,0";"4,8";"471,20";"0,0"
"05/01/2018";"2200";"21,3";"23,5";"21,2";"";"";"";"";"";"";"914,6";"914,6";"914,2";"1,7";"99,0";"4,6";"148,00";"0,0"
"05/01/2018";"2300";"20,1";"21,3";"20,1";"";"";"";"";"";"";"915,2";"915,2";"914,6";"1,1";"72,0";"3,5";"2,00";"0,0"
"06/01/2018";"0000";"18,9";"20,1";"18,9";"";"";"";"";"";"";"915,8";"915,8";"915,2";"1,7";"356,0";"4,0";"";"0,0"
"06/01/2018";"0100";"18,1";"18,9";"18,1";"";"";"";"";"";"";"916,3";"916,3";"915,8";"2,2";"348,0";"6,2";"";"0,0"
"06/01/2018";"0200";"17,9";"18,1";"17,9";"";"";"";"";"";"";"916,2";"916,5";"916,2";"1,8";"346,0";"6,2";"";"0,0"
"06/01/2018";"0300";"17,8";"18,0";"17,8";"";"";"";"";"";"";"915,9";"916,3";"915,9";"1,3";"327,0";"3,5";"";"0,0"
"06/01/2018";"0400";"17,9";"17,9";"17,7";"";"";"";"";"";"";"915,4";"916,0";"915,4";"1,4";"300,0";"3,2";"";"0,0"
"06/01/2018";"0500";"17,7";"17,9";"17,7";"";"";"";"";"";"";"914,9";"915,4";"914,9";"1,7";"308,0";"4,3";"";"0,0"
"06/01/2018";"0600";"17,7";"17,7";"17,6";"";"";"";"";"";"";"914,4";"914,9";"914,4";"1,9";"306,0";"4,6";"";"0,0"
"06/01/2018";"0700";"17,6";"17,7";"17,4";"";"";"";"";"";"";"914,4";"914,6";"914,4";"1,0";"276,0";"4,4";"";"0,0"
"06/01/2018";"0800";"18,5";"18,5";"17,6";"";"";"";"";"";"";"914,7";"914,7";"914,3";"1,0";"259,0";"3,2";"";"0,0"
"06/01/2018";"0900";"19,4";"19,4";"17,2";"";"";"";"";"";"";"915,4";"915,4";"914,7";"1,2";"260,0";"2,9";"23,20";"0,0"
"06/01/2018";"1000";"21,1";"21,1";"19,4";"";"";"";"";"";"";"915,7";"915,7";"915,4";"1,3";"262,0";"2,4";"215,40";"0,0"
"06/01/2018";"1100";"23,3";"23,3";"21,2";"";"";"";"";"";"";"915,7";"915,8";"915,7";"0,9";"252,0";"2,8";"1280,00";"0,0"
"06/01/2018";"1200";"25,8";"25,9";"23,3";"";"";"";"";"";"";"915,7";"915,8";"915,6";"1,5";"301,0";"3,8";"2302,30";"0,0"
"06/01/2018";"1300";"26,3";"27,2";"25,8";"";"";"";"";"";"";"915,6";"915,8";"915,5";"1,9";"301,0";"5,8";"2741,50";"0,0"
"06/01/2018";"1400";"28,9";"29,2";"26,1";"";"";"";"";"";"";"914,6";"915,6";"914,6";"1,2";"233,0";"5,3";"3262,50";"0,0"
"06/01/2018";"1500";"22,7";"29,3";"22,0";"";"";"";"";"";"";"915,0";"915,1";"914,3";"3,9";"193,0";"13,1";"1894,60";"0,0"
"06/01/2018";"1600";"21,6";"23,9";"20,2";"";"";"";"";"";"";"914,6";"915,1";"914,6";"3,1";"182,0";"12,3";"2741,30";"0,0"
"06/01/2018";"1700";"21,9";"22,4";"20,6";"";"";"";"";"";"";"914,9";"915,3";"914,5";"4,1";"179,0";"11,8";"3213,00";"0,0"
"06/01/2018";"1800";"19,2";"22,6";"19,1";"";"";"";"";"";"";"915,6";"915,7";"914,8";"3,2";"177,0";"11,8";"1855,30";"0,0"
"06/01/2018";"1900";"19,2";"19,4";"19,0";"";"";"";"";"";"";"914,5";"915,7";"914,5";"2,3";"174,0";"8,8";"469,20";"0,0"
"06/01/2018";"2000";"21,1";"21,3";"19,1";"";"";"";"";"";"";"914,1";"914,5";"914,0";"3,3";"178,0";"8,5";"778,50";"0,0"
"06/01/2018";"2100";"20,0";"21,1";"20,0";"";"";"";"";"";"";"914,7";"914,7";"914,0";"2,7";"170,0";"7,9";"436,20";"0,0"
"06/01/2018";"2200";"18,5";"20,0";"18,5";"";"";"";"";"";"";"914,9";"915,0";"914,7";"2,6";"177,0";"7,1";"165,80";"0,0"
"06/01/2018";"2300";"17,8";"18,5";"17,8";"";"";"";"";"";"";"915,5";"915,5";"914,9";"2,9";"173,0";"8,3";"3,90";"0,0"
"07/01/2018";"0000";"17,1";"17,8";"17,1";"";"";"";"";"";"";"916,4";"916,4";"915,5";"2,9";"172,0";"7,6";"";"0,0"
"07/01/2018";"0100";"17,0";"17,1";"16,9";"";"";"";"";"";"";"917,5";"917,5";"916,4";"2,3";"173,0";"8,1";"";"0,0"
"07/01/2018";"0200";"16,2";"17,1";"16,2";"";"";"";"";"";"";"917,5";"917,9";"917,5";"3,3";"178,0";"8,2";"";"0,0"
"07/01/2018";"0300";"16,3";"16,3";"16,1";"";"";"";"";"";"";"917,6";"917,8";"917,5";"2,5";"176,0";"7,8";"";"0,0"
"07/01/2018";"0400";"16,6";"16,6";"16,2";"";"";"";"";"";"";"917,3";"917,7";"917,3";"2,2";"179,0";"6,5";"";"0,0"
"07/01/2018";"0500";"16,0";"16,7";"16,0";"";"";"";"";"";"";"916,6";"917,3";"916,5";"3,4";"174,0";"8,5";"";"0,0"
"07/01/2018";"0600";"15,3";"16,0";"15,3";"";"";"";"";"";"";"916,4";"916,6";"916,3";"3,9";"173,0";"9,8";"";"0,0"
"07/01/2018";"0700";"15,0";"15,3";"15,0";"";"";"";"";"";"";"916,7";"916,7";"916,4";"2,9";"177,0";"8,9";"";"0,0"
"07/01/2018";"0800";"14,7";"15,0";"14,6";"";"";"";"";"";"";"917,1";"917,2";"916,7";"3,3";"174,0";"7,2";"";"0,0"
"07/01/2018";"0900";"15,0";"15,0";"14,7";"";"";"";"";"";"";"917,7";"917,7";"917,1";"3,2";"169,0";"8,4";"27,90";"0,0"
"07/01/2018";"1000";"15,6";"15,6";"15,0";"";"";"";"";"";"";"918,4";"918,4";"917,7";"3,3";"176,0";"8,5";"295,20";"0,0"
"07/01/2018";"1100";"15,9";"16,2";"15,6";"";"";"";"";"";"";"918,9";"918,9";"918,4";"2,8";"178,0";"7,2";"743,70";"0,0"
"07/01/2018";"1200";"16,2";"16,6";"15,6";"";"";"";"";"";"";"919,5";"919,5";"918,9";"3,1";"174,0";"8,6";"853,00";"0,0"
"07/01/2018";"1300";"18,0";"18,1";"16,1";"";"";"";"";"";"";"919,7";"919,7";"919,5";"2,6";"177,0";"8,2";"1564,70";"0,0"
"07/01/2018";"1400";"19,9";"20,9";"17,7";"";"";"";"";"";"";"919,6";"919,7";"919,5";"2,6";"178,0";"6,7";"3682,00";"0,0"
"07/01/2018";"1500";"17,9";"21,0";"17,8";"";"";"";"";"";"";"919,6";"919,7";"919,5";"2,2";"164,0";"6,9";"2114,10";"0,0"
"07/01/2018";"1600";"19,0";"19,9";"17,9";"";"";"";"";"";"";"919,3";"919,6";"919,3";"2,2";"161,0";"5,3";"1334,70";"0,0"
"07/01/2018";"1700";"19,6";"19,9";"18,5";"";"";"";"";"";"";"919,2";"919,4";"919,2";"1,8";"168,0";"5,2";"1521,00";"0,0"
"07/01/2018";"1800";"19,6";"20,4";"17,9";"";"";"";"";"";"";"919,2";"919,3";"919,2";"1,4";"165,0";"6,1";"1513,90";"0,0"
"07/01/2018";"1900";"18,7";"20,9";"18,6";"";"";"";"";"";"";"919,1";"919,3";"919,0";"1,9";"175,0";"5,2";"1860,30";"0,0"
"07/01/2018";"2000";"17,2";"18,7";"17,2";"";"";"";"";"";"";"919,1";"919,1";"919,0";"1,6";"178,0";"5,2";"437,30";"0,0"
"07/01/2018";"2100";"16,8";"17,3";"16,8";"";"";"";"";"";"";"919,5";"919,5";"919,0";"1,0";"132,0";"4,3";"143,60";"0,0"
"07/01/2018";"2200";"15,7";"16,8";"15,6";"";"";"";"";"";"";"920,2";"920,2";"919,5";"1,5";"120,0";"4,3";"16,10";"0,0"
"07/01/2018";"2300";"15,3";"15,8";"15,3";"";"";"";"";"";"";"920,5";"920,5";"920,2";"1,0";"125,0";"5,1";"";"0,6"
"08/01/2018";"0000";"15,1";"15,4";"15,1";"";"";"";"";"";"";"921,0";"921,0";"920,5";"1,1";"146,0";"3,7";"";"0,4"
"08/01/2018";"0100";"15,1";"15,2";"15,0";"";"";"";"";"";"";"921,3";"921,3";"921,0";"0,8";"140,0";"3,7";"";"0,0"
