"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2023";"0000";"20,0";"20,0";"19,7";"";"";"";"";"";"";"917,6";"917,6";"917,3";"1,3";"113,0";"2,8";"";"0,0"
"01/01/2023";"0100";"19,5";"20,0";"19,5";"";"";"";"";"";"";"918,3";"918,3";"917,6";"0,9";"52,0";"3,2";"";"0,0"
"01/01/2023";"0200";"19,1";"19,5";"18,8";"";"";"";"";"";"";"918,3";"918,4";"918,3";"1,2";"53,0";"2,5";"";"0,0"
"01/01/2023";"0300";"18,2";"19,1";"18,2";"";"";"";"";"";"";"917,9";"918,3";"917,9";"1,9";"5,0";"4,5";"";"0,0"
"01/01/2023";"0400";"18,2";"18,2";"18,1";"";"";"";"";"";"";"917,5";"918,0";"917,5";"2,1";"358,0";"4,8";"";"0,0"
"01/01/2023";"0500";"18,0";"18,2";"18,0";"";"";"";"";"";"";"917,2";"917,5";"917,2";"2,1";"346,0";"5,3";"";"0,0"
"01/01/2023";"0600";"17,7";"18,1";"17,7";"";"";"";"";"";"";"917,0";"917,2";"916,9";"2,3";"318,0";"4,2";"";"0,0"
"01/01/2023";"0700";"17,6";"17,8";"17,5";"";"";"";"";"";"";"916,9";"917,1";"916,9";"2,3";"312,0";"3,9";"";"0,0"
"01/01/2023";"0800";"17,7";"17,8";"17,5";"";"";"";"";"";"";"917,0";"917,1";"916,9";"2,1";"279,0";"4,4";"";"0,0"
"01/01/2023";"0900";"18,0";"18,0";"17,6";"";"";"";"";"";"";"917,3";"917,3";"917,0";"2,0";"280,0";"5,0";"51,80";"0,0"
"01/01/2023";"1000";"19,4";"19,4";"18,0";"";"";"";"";"";"";"917,6";"917,6";"917,3";"1,5";"295,0";"4,4";"275,60";"0,0"
"01/01/2023";"1100";"20,7";"20,7";"19,4";"";"";"";"";"";"";"918,2";"918,2";"917,6";"1,9";"334,0";"3,9";"1422,10";"0,0"
"01/01/2023";"1200";"21,8";"21,9";"20,6";"";"";"";"";"";"";"918,3";"918,4";"918,2";"2,8";"352,0";"6,2";"2413,80";"0,0"
"01/01/2023";"1300";"24,2";"24,2";"21,8";"";"";"";"";"";"";"918,4";"918,5";"918,3";"2,5";"355,0";"7,2";"2986,80";"0,0"
"01/01/2023";"1400";"24,1";"24,4";"22,1";"";"";"";"";"";"";"918,2";"918,7";"918,2";"2,6";"340,0";"6,0";"3214,20";"0,0"
"01/01/2023";"1500";"24,3";"25,7";"23,6";"";"";"";"";"";"";"917,7";"918,2";"917,7";"3,1";"10,0";"6,4";"3185,70";"0,0"
"01/01/2023";"1600";"25,8";"26,6";"24,3";"";"";"";"";"";"";"917,3";"917,7";"917,3";"2,2";"13,0";"6,8";"3357,60";"0,0"
"01/01/2023";"1700";"26,0";"27,0";"24,7";"";"";"";"";"";"";"916,5";"917,3";"916,5";"3,1";"24,0";"7,0";"2967,90";"0,0"
"01/01/2023";"1800";"25,6";"27,3";"25,3";"";"";"";"";"";"";"916,2";"916,5";"916,1";"2,5";"63,0";"7,2";"3545,20";"0,0"
"01/01/2023";"1900";"23,4";"25,6";"23,0";"";"";"";"";"";"";"916,1";"916,3";"916,1";"1,9";"104,0";"7,2";"939,30";"0,0"
"01/01/2023";"2000";"22,0";"23,5";"22,0";"";"";"";"";"";"";"915,8";"916,1";"915,7";"2,3";"105,0";"5,5";"546,70";"0,0"
"01/01/2023";"2100";"20,9";"22,0";"20,9";"";"";"";"";"";"";"916,1";"916,2";"915,8";"1,9";"113,0";"4,8";"187,10";"0,0"
"01/01/2023";"2200";"20,3";"21,0";"20,2";"";"";"";"";"";"";"916,0";"916,2";"915,8";"1,7";"96,0";"5,1";"115,60";"0,0"
"01/01/2023";"2300";"19,9";"20,3";"19,8";"";"";"";"";"";"";"916,4";"916,4";"916,0";"2,2";"88,0";"5,4";"2,50";"0,0"
"02/01/2023";"0000";"19,5";"19,9";"19,5";"";"";"";"";"";"";"916,5";"916,6";"916,4";"1,1";"68,0";"5,2";"";"0,0"
"02/01/2023";"0100";"19,3";"19,5";"19,2";"";"";"";"";"";"";"917,2";"917,2";"916,5";"2,1";"40,0";"6,2";"";"0,0"
"02/01/2023";"0200";"18,8";"19,3";"18,8";"";"";"";"";"";"";"917,4";"917,5";"917,2";"2,7";"348,0";"6,2";"";"0,0"
"02/01/2023";"0300";"18,7";"18,8";"18,6";"";"";"";"";"";"";"917,3";"917,6";"917,3";"2,1";"347,0";"5,9";"";"0,0"
"02/01/2023";"0400";"18,6";"18,7";"18,6";"";"";"";"";"";"";"916,6";"917,3";"916,6";"1,4";"325,0";"4,0";"";"0,0"
"02/01/2023";"0500";"18,6";"18,7";"18,5";"";"";"";"";"";"";"915,7";"916,6";"915,7";"2,4";"346,0";"4,8";"";"0,0"
"02/01/2023";"0600";"18,5";"18,6";"18,4";"";"";"";"";"";"";"915,2";"915,7";"915,2";"3,1";"351,0";"5,5";"";"0,0"
"02/01/2023";"0700";"18,5";"18,6";"18,5";"";"";"";"";"";"";"915,0";"915,2";"914,9";"2,3";"337,0";"5,6";"";"0,0"
"02/01/2023";"0800";"18,4";"18,6";"18,3";"";"";"";"";"";"";"914,7";"915,0";"914,6";"2,2";"333,0";"5,2";"";"0,0"
"02/01/2023";"0900";"18,2";"18,4";"18,1";"";"";"";"";"";"";"914,8";"914,9";"914,6";"1,8";"334,0";"5,2";"49,60";"0,0"
"02/01/2023";"1000";"18,8";"18,9";"18,2";"";"";"";"";"";"";"915,3";"915,3";"914,8";"2,0";"341,0";"5,2";"399,00";"0,0"
"02/01/2023";"1100";"19,4";"19,4";"18,7";"";"";"";"";"";"";"915,7";"915,7";"915,3";"2,8";"342,0";"5,9";"411,70";"0,0"
"02/01/2023";"1200";"20,3";"20,3";"19,4";"";"";"";"";"";"";"915,0";"915,7";"915,0";"3,6";"339,0";"7,4";"792,30";"0,0"
"02/01/2023";"1300";"22,3";"22,3";"20,2";"";"";"";"";"";"";"914,7";"915,0";"914,6";"4,2";"328,0";"8,3";"2103,70";"0,0"
"02/01/2023";"1400";"24,4";"24,5";"21,9";"";"";"";"";"";"";"914,1";"914,7";"914,1";"3,9";"334,0";"10,0";"3246,70";"0,0"
"02/01/2023";"1500";"24,9";"25,0";"23,4";"";"";"";"";"";"";"913,6";"914,2";"913,6";"4,2";"349,0";"8,3";"2893,30";"0,0"
"02/01/2023";"1600";"24,9";"25,3";"23,7";"";"";"";"";"";"";"912,9";"913,6";"912,9";"4,3";"322,0";"9,6";"1924,60";"0,0"
"02/01/2023";"1700";"22,7";"25,0";"22,2";"";"";"";"";"";"";"912,0";"913,0";"912,0";"5,1";"309,0";"10,6";"1722,90";"0,0"
"02/01/2023";"1800";"24,7";"25,0";"22,7";"";"";"";"";"";"";"911,3";"912,0";"911,2";"3,9";"313,0";"10,9";"2349,00";"0,0"
"02/01/2023";"1900";"24,9";"25,3";"23,9";"";"";"";"";"";"";"910,7";"911,3";"910,7";"3,9";"326,0";"8,4";"1771,60";"0,0"
"02/01/2023";"2000";"24,6";"24,9";"24,2";"";"";"";"";"";"";"910,2";"910,7";"910,1";"2,6";"333,0";"8,5";"905,00";"0,0"
"02/01/2023";"2100";"24,6";"25,4";"24,4";"";"";"";"";"";"";"909,9";"910,2";"909,8";"2,0";"332,0";"5,6";"509,00";"0,0"
"02/01/2023";"2200";"23,3";"24,9";"23,3";"";"";"";"";"";"";"910,0";"910,2";"909,9";"1,0";"357,0";"4,2";"346,30";"0,0"
"02/01/2023";"2300";"21,3";"23,3";"21,3";"";"";"";"";"";"";"910,7";"910,7";"910,0";"1,2";"29,0";"3,4";"2,70";"0,0"
"03/01/2023";"0000";"20,8";"21,4";"20,8";"";"";"";"";"";"";"911,2";"911,2";"910,7";"1,6";"10,0";"4,2";"";"0,0"
"03/01/2023";"0100";"20,3";"20,8";"20,3";"";"";"";"";"";"";"911,7";"911,7";"911,1";"2,7";"353,0";"5,2";"";"0,0"
"03/01/2023";"0200";"20,0";"20,4";"20,0";"";"";"";"";"";"";"911,4";"911,9";"911,4";"2,4";"345,0";"6,1";"";"0,0"
"03/01/2023";"0300";"19,9";"20,0";"19,9";"";"";"";"";"";"";"911,0";"911,5";"911,0";"1,7";"343,0";"4,9";"";"0,0"
"03/01/2023";"0400";"19,9";"20,0";"19,9";"";"";"";"";"";"";"910,4";"911,1";"910,4";"1,9";"340,0";"4,0";"";"0,0"
"03/01/2023";"0500";"19,7";"19,9";"19,7";"";"";"";"";"";"";"909,6";"910,4";"909,6";"3,6";"315,0";"5,4";"";"0,0"
"03/01/2023";"0600";"19,6";"19,8";"19,6";"";"";"";"";"";"";"909,2";"909,6";"909,2";"2,8";"306,0";"5,4";"";"0,0"
"03/01/2023";"0700";"19,5";"19,6";"19,4";"";"";"";"";"";"";"908,9";"909,2";"908,8";"3,9";"314,0";"5,8";"";"0,0"
"03/01/2023";"0800";"20,1";"20,1";"19,5";"";"";"";"";"";"";"909,6";"909,6";"908,9";"2,0";"297,0";"5,8";"";"0,0"
"03/01/2023";"0900";"20,0";"20,1";"19,5";"";"";"";"";"";"";"910,1";"910,1";"909,6";"3,0";"293,0";"5,0";"27,40";"0,0"
"03/01/2023";"1000";"20,9";"20,9";"20,0";"";"";"";"";"";"";"910,6";"910,6";"910,1";"1,9";"258,0";"7,0";"326,80";"0,0"
"03/01/2023";"1100";"21,7";"21,7";"20,9";"";"";"";"";"";"";"911,1";"911,1";"910,6";"1,8";"249,0";"5,2";"539,30";"0,0"
"03/01/2023";"1200";"23,1";"23,1";"21,7";"";"";"";"";"";"";"911,5";"911,5";"911,1";"1,4";"266,0";"4,4";"976,60";"0,0"
"03/01/2023";"1300";"23,8";"24,7";"23,0";"";"";"";"";"";"";"911,8";"911,8";"911,5";"1,1";"124,0";"3,5";"1760,30";"0,0"
"03/01/2023";"1400";"22,5";"24,1";"22,5";"";"";"";"";"";"";"911,9";"912,0";"911,6";"2,9";"96,0";"6,0";"773,00";"0,6"
"03/01/2023";"1500";"20,9";"22,5";"19,2";"";"";"";"";"";"";"911,3";"912,2";"911,3";"2,7";"205,0";"7,2";"697,90";"17,2"
"03/01/2023";"1600";"20,7";"24,0";"20,6";"";"";"";"";"";"";"910,7";"911,3";"910,7";"3,3";"142,0";"6,5";"2244,50";"0,4"
"03/01/2023";"1700";"20,2";"22,5";"20,2";"";"";"";"";"";"";"910,4";"910,8";"910,4";"2,5";"161,0";"7,2";"1229,80";"0,0"
"03/01/2023";"1800";"19,5";"20,7";"19,5";"";"";"";"";"";"";"910,2";"910,5";"910,2";"1,4";"161,0";"8,0";"502,10";"0,0"
"03/01/2023";"1900";"20,5";"21,0";"19,5";"";"";"";"";"";"";"909,7";"910,2";"909,3";"2,5";"168,0";"5,8";"1099,40";"0,0"
"03/01/2023";"2000";"18,2";"20,5";"18,2";"";"";"";"";"";"";"910,5";"910,5";"909,5";"2,3";"169,0";"6,7";"200,50";"0,0"
"03/01/2023";"2100";"17,0";"18,3";"17,0";"";"";"";"";"";"";"910,5";"910,8";"910,3";"3,1";"155,0";"7,4";"105,50";"0,8"
"03/01/2023";"2200";"16,9";"17,1";"16,9";"";"";"";"";"";"";"911,0";"911,1";"910,5";"3,0";"158,0";"6,7";"33,20";"2,0"
"03/01/2023";"2300";"16,7";"17,1";"16,7";"";"";"";"";"";"";"912,6";"912,6";"911,0";"2,3";"167,0";"5,9";"";"1,8"
"04/01/2023";"0000";"16,6";"16,8";"16,5";"";"";"";"";"";"";"912,8";"912,9";"912,2";"3,1";"163,0";"7,2";"";"0,0"
"04/01/2023";"0100";"16,7";"17,0";"16,6";"";"";"";"";"";"";"913,0";"913,5";"912,8";"3,0";"170,0";"7,7";"";"0,0"
"04/01/2023";"0200";"16,4";"16,7";"16,4";"";"";"";"";"";"";"912,4";"913,2";"912,4";"4,0";"169,0";"9,6";"";"0,0"
"04/01/2023";"0300";"16,6";"16,6";"16,4";"";"";"";"";"";"";"912,3";"912,5";"912,0";"2,2";"173,0";"9,8";"";"0,0"
"04/01/2023";"0400";"16,2";"16,6";"16,2";"";"";"";"";"";"";"911,9";"912,3";"911,9";"1,8";"160,0";"6,8";"";"0,0"
"04/01/2023";"0500";"16,1";"16,2";"16,1";"";"";"";"";"";"";"911,4";"911,9";"911,4";"1,1";"145,0";"4,6";"";"0,0"
"04/01/2023";"0600";"16,1";"16,3";"16,1";"";"";"";"";"";"";"911,3";"911,4";"911,3";"1,1";"170,0";"3,7";"";"0,2"
"04/01/2023";"0700";"15,6";"16,6";"15,6";"";"";"";"";"";"";"911,2";"911,6";"911,2";"2,1";"176,0";"4,3";"";"0,4"
"04/01/2023";"0800";"15,5";"15,6";"14,5";"";"";"";"";"";"";"911,3";"911,5";"911,1";"2,4";"163,0";"5,1";"";"0,2"
"04/01/2023";"0900";"15,6";"15,7";"15,4";"";"";"";"";"";"";"911,2";"911,3";"911,1";"2,2";"159,0";"5,9";"13,30";"0,0"
"04/01/2023";"1000";"15,7";"15,7";"15,5";"";"";"";"";"";"";"912,8";"912,8";"911,2";"1,2";"162,0";"5,1";"97,20";"0,0"
"04/01/2023";"1100";"15,7";"16,1";"15,6";"";"";"";"";"";"";"913,2";"913,3";"912,7";"1,6";"181,0";"5,1";"268,20";"0,0"
"04/01/2023";"1200";"14,7";"15,8";"14,7";"";"";"";"";"";"";"913,3";"913,4";"913,0";"2,0";"168,0";"5,8";"291,10";"0,4"
"04/01/2023";"1300";"14,9";"15,0";"14,7";"";"";"";"";"";"";"913,5";"913,5";"913,2";"2,0";"165,0";"11,0";"453,00";"0,2"
"04/01/2023";"1400";"15,2";"15,3";"14,9";"";"";"";"";"";"";"913,7";"913,9";"913,4";"3,1";"178,0";"7,2";"596,60";"0,6"
"04/01/2023";"1500";"16,3";"16,3";"15,2";"";"";"";"";"";"";"913,8";"913,9";"913,6";"2,2";"173,0";"7,2";"1255,00";"0,2"
"04/01/2023";"1600";"14,9";"16,3";"14,8";"";"";"";"";"";"";"913,1";"913,8";"913,0";"2,5";"169,0";"6,9";"850,80";"0,4"
"04/01/2023";"1700";"16,7";"16,8";"14,9";"";"";"";"";"";"";"913,6";"913,7";"912,9";"1,8";"178,0";"5,9";"1154,70";"0,4"
"04/01/2023";"1800";"17,0";"17,1";"16,2";"";"";"";"";"";"";"913,4";"913,7";"913,2";"2,0";"162,0";"5,3";"907,10";"0,0"
"04/01/2023";"1900";"17,8";"17,8";"17,0";"";"";"";"";"";"";"913,1";"913,5";"912,9";"1,5";"179,0";"4,9";"1059,50";"0,0"
"04/01/2023";"2000";"17,9";"17,9";"17,5";"";"";"";"";"";"";"912,9";"913,1";"912,8";"1,3";"165,0";"5,0";"851,50";"0,0"
"04/01/2023";"2100";"17,1";"18,2";"17,0";"";"";"";"";"";"";"913,4";"913,4";"912,9";"2,5";"165,0";"6,0";"678,60";"0,0"
"04/01/2023";"2200";"16,2";"17,1";"16,2";"";"";"";"";"";"";"914,2";"914,2";"913,4";"1,7";"160,0";"6,5";"282,90";"0,0"
"04/01/2023";"2300";"14,6";"16,2";"14,6";"";"";"";"";"";"";"914,4";"914,5";"914,1";"1,1";"149,0";"3,6";"18,50";"0,0"
"05/01/2023";"0000";"14,7";"14,7";"14,4";"";"";"";"";"";"";"914,9";"915,0";"914,4";"1,9";"157,0";"5,0";"";"0,0"
"05/01/2023";"0100";"14,4";"15,4";"14,4";"";"";"";"";"";"";"915,6";"915,6";"914,9";"1,1";"141,0";"5,4";"";"0,0"
"05/01/2023";"0200";"13,4";"14,4";"13,4";"";"";"";"";"";"";"915,7";"915,7";"915,6";"1,8";"155,0";"3,8";"";"0,0"
"05/01/2023";"0300";"13,7";"14,0";"13,4";"";"";"";"";"";"";"915,8";"915,9";"915,7";"2,2";"161,0";"4,4";"";"0,0"
"05/01/2023";"0400";"13,0";"13,7";"13,0";"";"";"";"";"";"";"915,5";"915,9";"915,5";"2,3";"156,0";"4,5";"";"0,0"
"05/01/2023";"0500";"13,4";"13,7";"13,0";"";"";"";"";"";"";"914,8";"915,5";"914,8";"2,4";"160,0";"5,1";"";"0,0"
"05/01/2023";"0600";"13,3";"13,8";"13,0";"";"";"";"";"";"";"914,6";"914,8";"914,5";"1,5";"191,0";"5,4";"";"0,0"
"05/01/2023";"0700";"11,1";"13,5";"11,0";"";"";"";"";"";"";"914,5";"914,6";"914,5";"1,5";"156,0";"4,0";"";"0,0"
"05/01/2023";"0800";"11,3";"12,1";"10,3";"";"";"";"";"";"";"915,1";"915,1";"914,5";"1,3";"139,0";"3,4";"";"0,2"
"05/01/2023";"0900";"11,2";"11,6";"9,6";"";"";"";"";"";"";"915,5";"915,5";"915,0";"1,0";"208,0";"2,0";"42,40";"0,0"
"05/01/2023";"1000";"16,3";"16,3";"10,6";"";"";"";"";"";"";"916,1";"916,1";"915,4";"0,3";"88,0";"1,9";"214,50";"0,0"
"05/01/2023";"1100";"19,0";"19,2";"16,4";"";"";"";"";"";"";"916,6";"916,6";"916,1";"1,3";"149,0";"3,4";"1454,60";"0,0"
"05/01/2023";"1200";"20,1";"20,2";"19,0";"";"";"";"";"";"";"917,0";"917,0";"916,6";"1,7";"117,0";"4,4";"2453,40";"0,0"
"05/01/2023";"1300";"20,6";"21,6";"19,8";"";"";"";"";"";"";"917,3";"917,3";"917,0";"1,8";"84,0";"4,8";"3180,00";"0,0"
"05/01/2023";"1400";"21,7";"21,8";"20,4";"";"";"";"";"";"";"917,6";"917,6";"917,3";"2,4";"121,0";"5,3";"3713,70";"0,0"
"05/01/2023";"1500";"21,1";"22,1";"20,5";"";"";"";"";"";"";"917,6";"917,8";"917,6";"2,4";"116,0";"5,1";"3058,70";"0,0"
"05/01/2023";"1600";"22,1";"22,8";"20,4";"";"";"";"";"";"";"917,4";"917,7";"917,4";"2,2";"102,0";"6,0";"2863,70";"0,0"
"05/01/2023";"1700";"22,2";"23,1";"21,7";"";"";"";"";"";"";"917,4";"917,5";"917,3";"3,4";"123,0";"7,0";"3903,90";"0,0"
"05/01/2023";"1800";"22,5";"23,2";"21,6";"";"";"";"";"";"";"917,4";"917,5";"917,3";"2,3";"83,0";"7,6";"3283,00";"0,0"
"05/01/2023";"1900";"21,1";"23,1";"20,7";"";"";"";"";"";"";"917,3";"917,4";"917,3";"2,4";"87,0";"6,1";"1482,40";"0,0"
"05/01/2023";"2000";"21,0";"21,8";"20,4";"";"";"";"";"";"";"917,2";"917,4";"917,2";"2,4";"96,0";"5,6";"763,20";"0,0"
"05/01/2023";"2100";"20,1";"21,0";"20,1";"";"";"";"";"";"";"917,4";"917,4";"917,1";"2,3";"107,0";"5,7";"471,90";"0,0"
"05/01/2023";"2200";"17,8";"20,1";"17,8";"";"";"";"";"";"";"917,9";"917,9";"917,4";"1,5";"105,0";"4,2";"321,70";"0,0"
"05/01/2023";"2300";"15,4";"17,8";"15,4";"";"";"";"";"";"";"918,3";"918,3";"917,9";"0,5";"180,0";"3,7";"3,40";"0,0"
"06/01/2023";"0000";"13,0";"15,4";"13,0";"";"";"";"";"";"";"919,0";"919,0";"918,3";"1,2";"128,0";"1,5";"";"0,0"
"06/01/2023";"0100";"14,0";"14,0";"12,8";"";"";"";"";"";"";"919,6";"919,6";"919,0";"0,3";"250,0";"1,9";"";"0,0"
"06/01/2023";"0200";"13,4";"14,0";"12,4";"";"";"";"";"";"";"919,7";"919,7";"919,6";"0,7";"159,0";"1,4";"";"0,0"
"06/01/2023";"0300";"12,4";"13,6";"12,3";"";"";"";"";"";"";"919,5";"919,7";"919,4";"0,5";"175,0";"1,5";"";"0,0"
"06/01/2023";"0400";"11,1";"12,6";"11,1";"";"";"";"";"";"";"919,1";"919,5";"919,1";"1,4";"137,0";"1,8";"";"0,0"
"06/01/2023";"0500";"11,5";"11,6";"10,6";"";"";"";"";"";"";"918,7";"919,1";"918,7";"1,0";"153,0";"1,8";"";"0,0"
"06/01/2023";"0600";"9,8";"11,5";"9,8";"";"";"";"";"";"";"918,3";"918,7";"918,3";"1,4";"139,0";"2,0";"";"0,0"
"06/01/2023";"0700";"9,7";"10,2";"9,6";"";"";"";"";"";"";"918,3";"918,4";"918,2";"1,5";"135,0";"2,1";"";"0,0"
"06/01/2023";"0800";"10,0";"10,2";"9,5";"";"";"";"";"";"";"918,6";"918,6";"918,3";"1,2";"155,0";"1,9";"";"0,0"
"06/01/2023";"0900";"10,3";"10,5";"9,6";"";"";"";"";"";"";"919,0";"919,0";"918,6";"1,2";"179,0";"2,5";"43,20";"0,2"
"06/01/2023";"1000";"15,2";"15,2";"10,2";"";"";"";"";"";"";"919,4";"919,4";"919,0";"1,2";"146,0";"2,5";"214,30";"0,0"
"06/01/2023";"1100";"17,8";"18,3";"15,2";"";"";"";"";"";"";"919,9";"919,9";"919,4";"2,5";"127,0";"4,6";"1393,40";"0,0"
"06/01/2023";"1200";"18,7";"19,2";"17,8";"";"";"";"";"";"";"920,5";"920,5";"919,9";"3,0";"146,0";"6,3";"2165,90";"0,0"
"06/01/2023";"1300";"20,0";"20,8";"18,7";"";"";"";"";"";"";"921,2";"921,2";"920,5";"1,9";"146,0";"6,3";"3036,30";"0,0"
"06/01/2023";"1400";"21,7";"21,7";"19,6";"";"";"";"";"";"";"921,3";"921,4";"921,2";"2,6";"140,0";"7,0";"3316,60";"0,0"
"06/01/2023";"1500";"22,2";"22,3";"19,9";"";"";"";"";"";"";"921,1";"921,3";"921,1";"3,6";"115,0";"7,8";"4001,80";"0,0"
"06/01/2023";"1600";"22,7";"23,1";"20,5";"";"";"";"";"";"";"920,9";"921,1";"920,9";"3,4";"117,0";"6,7";"3927,10";"0,0"
"06/01/2023";"1700";"21,3";"23,0";"20,8";"";"";"";"";"";"";"920,7";"920,9";"920,7";"3,1";"121,0";"8,2";"3171,40";"0,0"
"06/01/2023";"1800";"21,7";"23,1";"20,5";"";"";"";"";"";"";"920,5";"920,7";"920,5";"3,2";"97,0";"7,3";"2761,30";"0,0"
"06/01/2023";"1900";"21,1";"22,2";"20,2";"";"";"";"";"";"";"920,3";"920,6";"920,3";"3,0";"115,0";"6,8";"2316,80";"0,0"
"06/01/2023";"2000";"20,5";"21,9";"20,2";"";"";"";"";"";"";"920,3";"920,3";"920,2";"3,7";"153,0";"9,6";"938,60";"0,0"
"06/01/2023";"2100";"18,6";"20,5";"18,6";"";"";"";"";"";"";"920,6";"920,6";"920,3";"4,2";"152,0";"9,7";"512,30";"0,0"
"06/01/2023";"2200";"16,9";"18,7";"16,9";"";"";"";"";"";"";"921,0";"921,0";"920,6";"4,1";"153,0";"9,1";"349,20";"0,0"
"06/01/2023";"2300";"15,3";"16,9";"15,3";"";"";"";"";"";"";"921,8";"921,8";"921,0";"3,8";"148,0";"10,3";"5,20";"0,0"
"07/01/2023";"0000";"14,9";"15,4";"14,8";"";"";"";"";"";"";"922,6";"922,6";"921,8";"2,9";"152,0";"8,8";"";"0,0"
"07/01/2023";"0100";"14,4";"14,9";"14,2";"";"";"";"";"";"";"923,1";"923,1";"922,6";"1,6";"147,0";"5,3";"";"0,0"
"07/01/2023";"0200";"14,3";"14,7";"14,2";"";"";"";"";"";"";"923,0";"923,2";"923,0";"2,1";"151,0";"4,2";"";"0,0"
"07/01/2023";"0300";"14,5";"14,5";"14,2";"";"";"";"";"";"";"922,8";"923,0";"922,8";"1,2";"145,0";"3,7";"";"0,0"
"07/01/2023";"0400";"14,4";"14,7";"14,4";"";"";"";"";"";"";"922,0";"922,8";"922,0";"0,7";"157,0";"4,1";"";"0,0"
"07/01/2023";"0500";"13,3";"14,4";"13,3";"";"";"";"";"";"";"921,3";"922,0";"921,3";"1,1";"164,0";"2,5";"";"0,0"
"07/01/2023";"0600";"12,4";"13,4";"12,4";"";"";"";"";"";"";"920,9";"921,3";"920,9";"1,7";"159,0";"3,4";"";"0,0"
"07/01/2023";"0700";"11,6";"12,5";"11,6";"";"";"";"";"";"";"920,8";"920,9";"920,8";"1,6";"160,0";"3,1";"";"0,0"
"07/01/2023";"0800";"11,1";"11,6";"10,9";"";"";"";"";"";"";"920,9";"920,9";"920,8";"1,8";"158,0";"3,0";"";"0,0"
"07/01/2023";"0900";"12,2";"12,2";"11,1";"";"";"";"";"";"";"921,5";"921,5";"920,9";"1,6";"155,0";"3,6";"41,70";"0,0"
"07/01/2023";"1000";"16,1";"16,1";"12,2";"";"";"";"";"";"";"921,9";"921,9";"921,5";"2,2";"155,0";"3,9";"212,30";"0,0"
"07/01/2023";"1100";"17,7";"17,8";"16,1";"";"";"";"";"";"";"922,5";"922,5";"921,9";"2,7";"149,0";"5,6";"1360,80";"0,0"
"07/01/2023";"1200";"16,9";"18,0";"16,5";"";"";"";"";"";"";"923,1";"923,1";"922,5";"2,1";"141,0";"5,6";"1046,50";"0,0"
"07/01/2023";"1300";"15,5";"17,0";"15,3";"";"";"";"";"";"";"923,7";"923,7";"923,1";"2,1";"149,0";"5,5";"904,50";"0,0"
"07/01/2023";"1400";"16,1";"16,4";"15,5";"";"";"";"";"";"";"923,6";"923,7";"923,6";"1,9";"137,0";"4,6";"1012,60";"1,2"
"07/01/2023";"1500";"16,3";"16,8";"16,0";"";"";"";"";"";"";"923,6";"923,6";"923,5";"2,9";"125,0";"7,3";"1267,80";"1,2"
"07/01/2023";"1600";"18,8";"19,0";"16,2";"";"";"";"";"";"";"923,0";"923,6";"923,0";"2,7";"105,0";"7,3";"2749,70";"0,4"
"07/01/2023";"1700";"19,5";"19,5";"17,9";"";"";"";"";"";"";"922,5";"923,1";"922,5";"2,4";"127,0";"5,9";"1994,50";"0,0"
"07/01/2023";"1800";"19,0";"20,6";"18,8";"";"";"";"";"";"";"922,1";"922,5";"922,1";"2,8";"114,0";"7,3";"2170,50";"0,0"
"07/01/2023";"1900";"19,0";"19,7";"18,7";"";"";"";"";"";"";"921,7";"922,1";"921,7";"2,7";"111,0";"5,8";"1519,40";"0,0"
"07/01/2023";"2000";"18,3";"19,6";"18,3";"";"";"";"";"";"";"921,5";"921,7";"921,5";"2,7";"98,0";"6,9";"843,10";"0,0"
"07/01/2023";"2100";"17,5";"18,5";"17,5";"";"";"";"";"";"";"921,4";"921,5";"921,4";"2,5";"110,0";"5,6";"412,10";"0,0"
"07/01/2023";"2200";"16,3";"17,5";"16,3";"";"";"";"";"";"";"921,7";"921,7";"921,4";"2,3";"119,0";"5,8";"124,80";"0,0"
"07/01/2023";"2300";"15,9";"16,3";"15,8";"";"";"";"";"";"";"921,9";"921,9";"921,7";"2,2";"122,0";"5,0";"2,50";"0,0"
"08/01/2023";"0000";"15,4";"15,9";"15,4";"";"";"";"";"";"";"922,2";"922,2";"921,9";"1,1";"135,0";"4,9";"";"0,0"
"08/01/2023";"0100";"14,2";"15,4";"14,2";"";"";"";"";"";"";"922,5";"922,5";"922,2";"1,0";"149,0";"4,1";"";"0,0"
"08/01/2023";"0200";"13,2";"14,2";"12,9";"";"";"";"";"";"";"922,5";"922,6";"922,5";"1,1";"149,0";"2,3";"";"0,0"
"08/01/2023";"0300";"12,9";"13,4";"12,9";"";"";"";"";"";"";"922,1";"922,5";"922,1";"1,2";"144,0";"3,7";"";"0,0"
"08/01/2023";"0400";"12,1";"12,9";"12,0";"";"";"";"";"";"";"921,3";"922,1";"921,3";"1,1";"143,0";"1,9";"";"0,0"
